pollster,start_date,end_date,sample_size,sample_type,rep,dem,other,year,state
Quinnipiac,2020/10/01,2020/10/05,1256.0,LV,45.0,50.0,,2020,iowa
Who-TV 13**,2020/09/23,2020/09/26,780.0,LV,39.0,51.0,,2020,iowa
Monmouth*,2020/09/18,2020/09/22,402.0,LV,46.0,49.0,,2020,iowa
NY Times/Siena*,2020/09/16,2020/09/21,501.0,LV,40.0,42.0,,2020,iowa
Des Moines Register,2020/09/14,2020/09/17,658.0,LV,42.0,45.0,,2020,iowa
Monmouth*,2020/07/30,2020/08/03,401.0,LV,48.0,47.0,,2020,iowa
Des Moines Register,2019/06/07,2019/06/10,674.0,LV,43.0,46.0,,2020,iowa
PPP (D),2020/04/30,2020/05/01,1222.0,RV,43.0,42.0,,2020,iowa
MSU-Billings*,2020/10/19,2020/10/24,546.0,LV,47.0,48.0,,2020,montana
NY Times/Siena*,2020/10/18,2020/10/20,758.0,LV,49.0,46.0,,2020,montana
NBC-MT/Strategies 360,2020/10/15,2020/10/20,500.0,LV,48.0,47.0,,2020,montana
PPP (D),2020/10/09,2020/10/10,798.0,LV,48.0,48.0,,2020,montana
Emerson,2020/10/05,2020/10/07,500.0,LV,52.0,43.0,,2020,montana
NY Times/Siena*,2020/09/14,2020/09/16,625.0,LV,45.0,44.0,,2020,montana
Emerson,2020/07/31,2020/08/02,584.0,LV,50.0,44.0,,2020,montana
PPP (D),2020/07/09,2020/07/10,1224.0,RV,44.0,46.0,,2020,montana
SurveyUSA,2020/10/23,2020/10/27,649.0,LV,42.0,45.0,,2020,minnesota
KSTP/SurveyUSA,2020/10/16,2020/10/20,625.0,LV,42.0,43.0,,2020,minnesota
MinnPost*,2020/10/12,2020/10/15,1021.0,LV,44.0,48.0,,2020,minnesota
KSTP/SurveyUSA,2020/10/01,2020/10/06,929.0,LV,37.0,44.0,,2020,minnesota
Star Tribune/Mason-Dixon,2020/09/21,2020/09/23,800.0,LV,41.0,49.0,,2020,minnesota
USA Today/Suffolk*,2020/09/20,2020/09/24,500.0,LV,35.0,45.0,,2020,minnesota
CBS News/YouGov,2020/09/09,2020/09/11,1087.0,LV,40.0,47.0,,2020,minnesota
NY Times/Siena,2020/09/08,2020/09/10,814.0,LV,40.0,49.0,,2020,minnesota
KSTP/SurveyUSA,2020/09/04,2020/09/07,553.0,LV,36.0,47.0,,2020,minnesota
PPP (D),2020/09/03,2020/09/04,877.0,RV,41.0,49.0,,2020,minnesota
Emerson,2020/08/08,2020/08/10,733.0,RV,45.0,48.0,,2020,minnesota
The Arkansas Poll,2020/10/09,2020/10/21,591.0,LV,75.0,,20.0,2020,arkansas
Talk Business/Hendrix College,2020/10/11,2020/10/13,647.0,LV,63.0,,28.0,2020,arkansas
U. of Colorado/YouGov,2020/10/05,2020/10/09,800.0,LV,40.0,48.0,,2020,colorado
KUSA/SurveyUSA,2020/10/01,2020/10/06,1109.0,LV,39.0,48.0,,2020,colorado
NY Times/Siena*,2020/10/09,2020/10/14,423.0,LV,45.0,,37.0,2020,alaska
PPP (D),2020/07/07,2020/07/08,1081.0,RV,39.0,,34.0,2020,alaska
University of Delaware*,2020/09/21,2020/09/27,847.0,LV,27.0,57.0,,2020,delaware
Emerson*,2020/10/29,2020/10/31,611.0,LV,42.0,48.0,,2020,maine
Colby College*,2020/10/21,2020/10/25,879.0,LV,43.0,47.0,,2020,maine
Pan Atlantic*,2020/10/02,2020/10/06,600.0,LV,40.0,47.0,,2020,maine
Bangor Daily News*,2020/09/25,2020/10/04,466.0,LV,43.0,44.0,,2020,maine
Colby College*,2020/09/17,2020/09/23,847.0,LV,41.0,45.0,,2020,maine
Boston Globe/Suffolk*,2020/09/17,2020/09/20,500.0,LV,41.0,46.0,,2020,maine
NY Times/Siena*,2020/09/11,2020/09/16,663.0,LV,44.0,49.0,,2020,maine
Quinnipiac,2020/09/10,2020/09/14,1183.0,LV,42.0,54.0,,2020,maine
Bangor Daily News,2020/07/28,2020/08/09,500.0,RV,38.0,43.0,,2020,maine
Quinnipiac,2020/07/30,2020/08/03,807.0,RV,43.0,47.0,,2020,maine
Colby College,2020/07/18,2020/06/24,888.0,LV,39.0,44.0,,2020,maine
PPP (D),2020/07/02,2020/07/03,1022.0,RV,42.0,46.0,,2020,maine
PPP (D),2020/03/02,2020/03/03,872.0,RV,43.0,47.0,,2020,maine
Colby College/Socialsphere,2020/02/10,2020/02/13,1008.0,RV,42.0,43.0,,2020,maine
WSB-TV/Landmark*,2020/11/01,2020/11/01,500.0,LV,49.0,47.0,,2020,georgia
Emerson,2020/10/29,2020/10/31,749.0,LV,46.0,47.0,,2020,georgia
PPP (D)*,2020/10/27,2020/10/28,661.0,LV,44.0,47.0,,2020,georgia
WSB-TV/Landmark*,2020/10/28,2020/10/28,750.0,LV,47.0,47.0,,2020,georgia
Monmouth*,2020/10/23,2020/10/27,504.0,LV,47.0,49.0,,2020,georgia
CBS News/YouGov,2020/10/20,2020/10/23,1090.0,LV,47.0,46.0,,2020,georgia
WSB-TV/Landmark,2020/10/21,2020/10/21,500.0,LV,50.0,45.0,,2020,georgia
Emerson,2020/10/17,2020/10/19,506.0,LV,46.0,45.0,,2020,georgia
Atlanta Journal-Constitution,2020/10/14,2020/10/23,1145.0,LV,45.0,46.0,,2020,georgia
NY Times/Siena*,2020/10/13,2020/10/19,759.0,LV,43.0,43.0,,2020,georgia
WXIA-TV/SurveyUSA,2020/10/08,2020/10/12,677.0,LV,46.0,43.0,,2020,georgia
Quinnipiac,2020/10/08,2020/10/12,1040.0,LV,45.0,51.0,,2020,georgia
PPP (D)*,2020/10/08,2020/10/09,528.0,LV,43.0,44.0,,2020,georgia
WSB-TV/Landmark*,2020/10/07,2020/10/07,600.0,LV,47.0,46.0,,2020,georgia
Atlanta Journal-Constitution*,2020/09/27,2020/10/06,1106.0,LV,49.0,41.0,,2020,georgia
Quinnipiac,2020/09/23,2020/09/27,1125.0,LV,48.0,49.0,,2020,georgia
CBS News/YouGov,2020/09/22,2020/09/25,1142.0,LV,47.0,42.0,,2020,georgia
Monmouth*,2020/09/17,2020/09/21,402.0,LV,48.0,43.0,,2020,georgia
NY Times/Siena*,2020/09/16,2020/09/21,523.0,LV,41.0,38.0,,2020,georgia
Univ. of Georgia*,2020/09/11,2020/09/20,1150.0,LV,47.0,45.0,,2020,georgia
WXIA-TV/SurveyUSA,2020/08/06,2020/08/08,623.0,LV,44.0,41.0,,2020,georgia
CBS News/YouGov,2020/07/28,2020/07/31,1109.0,LV,45.0,43.0,,2020,georgia
Monmouth*,2020/07/23,2020/07/27,402.0,LV,50.0,43.0,,2020,georgia
OAN/Gravis,2020/07/02,2020/07/02,513.0,RV,48.0,43.0,,2020,georgia
FOX News,2020/06/20,2020/06/23,1013.0,RV,45.0,42.0,,2020,georgia
Mason-Dixon*,2020/10/12,2020/10/15,625.0,LV,51.0,42.0,,2020,kentucky
Quinnipiac,2020/09/10,2020/09/14,1164.0,LV,53.0,41.0,,2020,kentucky
Quinnipiac,2020/07/30,2020/08/03,909.0,RV,49.0,44.0,,2020,kentucky
CNBC/Change Research (D),2020/10/29,2020/11/01,383.0,LV,46.0,51.0,,2020,michigan
Emerson,2020/10/29,2020/10/30,700.0,LV,45.0,50.0,,2020,michigan
Mitchell Research,2020/10/29,2020/10/29,817.0,LV,45.0,50.0,,2020,michigan
Reuters/Ipsos,2020/10/27,2020/11/01,654.0,LV,44.0,51.0,,2020,michigan
EPIC-MRA,2020/10/25,2020/10/28,600.0,LV,42.0,47.0,,2020,michigan
CNN*,2020/10/23,2020/10/30,907.0,LV,40.0,52.0,,2020,michigan
MIRS/Mitchell Research*,2020/10/25,2020/10/27,759.0,LV,43.0,52.0,,2020,michigan
NY Times/Siena*,2020/10/23,2020/10/26,856.0,LV,41.0,49.0,,2020,michigan
Reuters/Ipsos,2020/10/21,2020/10/27,652.0,LV,44.0,50.0,,2020,michigan
Detroit News/WDIV-TV,2020/10/23,2020/10/25,600.0,LV,39.0,48.0,,2020,michigan
ABC News/Wash Post,2020/10/20,2020/10/25,789.0,LV,46.0,52.0,,2020,michigan
MIRS/Mitchell Research,2020/10/18,2020/10/18,900.0,LV,43.0,49.0,,2020,michigan
FOX News,2020/10/17,2020/10/20,1032.0,LV,41.0,49.0,,2020,michigan
Reuters/Ipsos,2020/10/14,2020/10/20,686.0,LV,45.0,50.0,,2020,michigan
CNBC/Change Research (D),2020/10/16,2020/10/19,,LV,45.0,50.0,,2020,michigan
EPIC-MRA,2020/10/15,2020/10/19,600.0,LV,39.0,45.0,,2020,michigan
The Hill/HarrisX,2020/10/12,2020/10/15,1289.0,LV,43.0,50.0,,2020,michigan
Trafalgar Group (R),2020/10/11,2020/10/15,1018.0,LV,48.0,47.0,,2020,michigan
EPIC-MRA,2020/10/08,2020/10/12,600.0,LV,39.0,45.0,,2020,michigan
Reuters/Ipsos,2020/10/07,2020/10/13,620.0,LV,44.0,52.0,,2020,michigan
NY Times/Siena*,2020/10/06,2020/10/11,614.0,LV,42.0,43.0,,2020,michigan
CBS News/YouGov,2020/10/06,2020/10/09,1190.0,LV,44.0,47.0,,2020,michigan
Emerson,2020/10/06,2020/10/07,716.0,LV,41.0,51.0,,2020,michigan
CNBC/Change Research (D),2020/10/02,2020/10/04,676.0,LV,43.0,51.0,,2020,michigan
Reuters/Ipsos,2020/09/29,2020/10/06,709.0,LV,43.0,50.0,,2020,michigan
Detroit News/WDIV-TV,2020/09/30,2020/10/03,600.0,LV,40.0,45.0,,2020,michigan
Trafalgar Group (R),2020/09/23,2020/09/25,1047.0,LV,47.0,47.0,,2020,michigan
NBC News/Marist,2020/09/19,2020/09/22,799.0,LV,44.0,49.0,,2020,michigan
CNBC/Change Research (D),2020/09/18,2020/09/20,568.0,LV,44.0,50.0,,2020,michigan
MRG,2020/09/14,2020/09/19,600.0,LV,40.0,42.0,,2020,michigan
Reuters/Ipsos,2020/09/11,2020/09/16,637.0,LV,43.0,49.0,,2020,michigan
EPIC-MRA,2020/09/10,2020/09/15,600.0,LV,41.0,45.0,,2020,michigan
CNBC/Change Research (D),2020/09/04,2020/09/06,876.0,LV,46.0,50.0,,2020,michigan
Rasmussen Reports,2020/09/02,2020/09/03,1000.0,LV,40.0,48.0,,2020,michigan
Detroit News/WDIV-TV,2020/09/01,2020/09/03,600.0,LV,41.0,44.0,,2020,michigan
Trafalgar Group (R),2020/08/14,2020/08/23,1048.0,LV,48.0,47.0,,2020,michigan
CNBC/Change Research (D),2020/08/21,2020/08/23,809.0,LV,45.0,50.0,,2020,michigan
CNBC/Change Research (D),2020/08/07,2020/08/09,413.0,LV,45.0,48.0,,2020,michigan
EPIC-MRA,2020/07/25,2020/07/30,600.0,LV,40.0,50.0,,2020,michigan
CNBC/Change Research (D),2020/07/24,2020/07/26,413.0,LV,44.0,48.0,,2020,michigan
Gravis,2020/07/22,2020/07/22,754.0,RV,39.0,49.0,,2020,michigan
CNN,2020/07/18,2020/07/24,927.0,RV,38.0,54.0,,2020,michigan
MRG,2020/07/19,2020/07/21,600.0,LV,34.0,41.0,,2020,michigan
FOX News,2020/07/18,2019/07/20,756.0,RV,38.0,48.0,,2020,michigan
CNBC/Change Research (D),2020/07/10,2020/07/12,824.0,LV,43.0,50.0,,2020,michigan
CNBC/Change Research (D),2020/06/26,2020/06/28,699.0,LV,42.0,49.0,,2020,michigan
MRG,2020/06/12,2020/06/15,600.0,LV,30.0,36.0,,2020,michigan
NY Times/Siena,2020/06/08,2020/06/17,610.0,RV,31.0,41.0,,2020,michigan
TIPP,2020/06/09,2020/06/12,859.0,LV,35.0,47.0,,2020,michigan
EPIC-MRA,2020/05/30,2020/06/03,600.0,LV,36.0,51.0,,2020,michigan
Change Research (D),2020/05/11,2020/05/17,3070.0,LV,43.0,48.0,,2020,michigan
FOX News,2020/04/18,2020/04/21,801.0,RV,36.0,46.0,,2020,michigan
MRG,2020/03/16,2020/03/20,600.0,LV,35.0,42.0,,2020,michigan
Quinnipiac,2020/02/12,2020/02/18,845.0,RV,39.0,45.0,,2020,michigan
Detroit News/WDIV-TV,2020/01/03,2020/01/07,600.0,LV,40.0,44.0,,2020,michigan
Emerson,2019/10/31,2019/11/03,1051.0,RV,40.0,46.0,,2020,michigan
MRG,2019/10/07,2019/10/10,600.0,LV,40.0,43.0,,2020,michigan
Target-Insyght/MIRS,2019/09/24,2019/09/26,804.0,RV,37.0,53.0,,2020,michigan
Emerson,2019/03/07,2019/03/10,743.0,RV,43.0,44.0,,2020,michigan
Emerson,2020/10/29,2020/10/31,763.0,LV,50.0,45.0,,2020,texas
UMass Lowell,2019/10/20,2020/10/26,873.0,LV,49.0,44.0,,2020,texas
NY Times/Siena*,2020/10/20,2020/10/25,802.0,LV,48.0,38.0,,2020,texas
Quinnipiac,2020/10/16,2020/10/19,1145.0,LV,49.0,43.0,,2020,texas
University of Houston,2020/10/13,2020/10/20,1000.0,LV,49.0,42.0,,2020,texas
Dallas Morning News*,2020/10/13,2020/10/20,925.0,LV,42.0,34.0,,2020,texas
Rasmussen Reports,2020/10/05,2020/10/06,1000.0,LV,48.0,39.0,,2020,texas
UT/Texas Tribune*,2020/09/25,2020/10/04,908.0,LV,50.0,42.0,,2020,texas
UMass Lowell,2020/09/18,2020/09/25,882.0,LV,50.0,40.0,,2020,texas
Quinnipiac,2020/09/17,2020/09/21,1078.0,LV,50.0,42.0,,2020,texas
NY Times/Siena*,2020/09/16,2020/09/21,653.0,LV,43.0,37.0,,2020,texas
CBS News/YouGov,2020/09/15,2020/09/18,1205.0,LV,46.0,41.0,,2020,texas
Dallas Morning News*,2020/08/28,2020/09/02,901.0,LV,39.0,28.0,,2020,texas
Rice Univ./YouGov*,2020/08/04,2020/08/13,846.0,RV,44.0,37.0,,2020,texas
Quinnipiac,2020/07/16,2020/07/20,880.0,RV,47.0,38.0,,2020,texas
CBS News/YouGov,2020/07/07,2020/07/10,1212.0,RV,44.0,36.0,,2020,texas
Dallas Morning News,2020/06/29,2020/07/07,1677.0,LV,42.0,29.0,,2020,texas
FOX News,2020/06/20,2020/06/23,1001.0,RV,46.0,36.0,,2020,texas
Dallas Morning News,2020/04/18,2020/04/27,1183.0,RV,37.0,24.0,,2020,texas
NBC News/Marist,2020/02/23,2020/02/27,2409.0,RV,49.0,41.0,,2020,texas
Roanoke College,2020/10/23,2020/10/29,802.0,LV,39.0,55.0,,2020,virginia
VCU,2020/10/13,2020/10/22,709.0,LV,38.0,55.0,,2020,virginia
Christopher Newport Univ.,2020/10/15,2020/10/27,908.0,LV,37.0,57.0,,2020,virginia
Washington Post,2020/10/13,2020/10/19,908.0,LV,39.0,57.0,,2020,virginia
Roanoke College,2020/09/30,2020/10/12,602.0,LV,38.0,55.0,,2020,virginia
Christopher Newport Univ.,2020/09/09,2020/09/21,796.0,LV,39.0,52.0,,2020,virginia
VCU,2020/08/28,2020/09/07,693.0,LV,38.0,55.0,,2020,virginia
Roanoke College,2020/08/09,2020/08/22,566.0,LV,34.0,55.0,,2020,virginia
NY Times/Siena*,2020/10/18,2020/10/20,755.0,LV,46.0,42.0,,2020,kansas
SurveyUSA,2020/08/05,2020/08/09,1202.0,LV,46.0,44.0,,2020,kansas
Mason-Dixon,2020/02/26,2020/02/28,625.0,RV,53.0,43.0,,2020,mississippi
CNBC/Change Research (D),2020/10/29,2020/11/01,473.0,LV,46.0,50.0,,2020,north-carolina
Emerson,2020/10/29,2020/10/31,749.0,LV,43.0,46.0,,2020,north-carolina
Reuters/Ipsos,2020/10/27,2020/11/01,707.0,LV,46.0,48.0,,2020,north-carolina
Rasmussen Reports,2020/10/28,2020/10/29,800.0,LV,44.0,47.0,,2020,north-carolina
East Carolina U.,2020/10/27,2020/10/28,1103.0,LV,46.0,47.0,,2020,north-carolina
CNN*,2020/10/23,2020/10/30,901.0,LV,44.0,47.0,,2020,north-carolina
NBC News/Marist,2020/10/25,2020/10/28,800.0,LV,43.0,53.0,,2020,north-carolina
NY Times/Siena*,2020/10/23,2020/10/27,1034.0,LV,43.0,46.0,,2020,north-carolina
WRAL-TV/SurveyUSA,2020/10/23,2020/10/26,627.0,LV,45.0,48.0,,2020,north-carolina
Reuters/Ipsos,2020/10/21,2020/10/27,647.0,LV,47.0,48.0,,2020,north-carolina
Civitas/Harper (R)*,2020/10/22,2020/10/25,504.0,LV,43.0,46.0,,2020,north-carolina
UMass Lowell,2019/10/20,2020/10/26,911.0,LV,45.0,49.0,,2020,north-carolina
Trafalgar Group (R)*,2020/10/20,2020/10/22,1098.0,LV,49.0,47.0,,2020,north-carolina
CBS News/YouGov,2020/10/20,2020/10/23,1022.0,LV,43.0,49.0,,2020,north-carolina
Rasmussen Reports,2020/10/20,2020/10/21,800.0,LV,45.0,45.0,,2020,north-carolina
Reuters/Ipsos,2020/10/14,2020/10/20,660.0,LV,47.0,47.0,,2020,north-carolina
CNBC/Change Research (D),2020/10/16,2020/10/19,,LV,45.0,51.0,,2020,north-carolina
East Carolina U.,2020/10/15,2020/10/18,1155.0,LV,47.0,48.0,,2020,north-carolina
Emerson,2020/10/13,2020/10/14,721.0,LV,44.0,45.0,,2020,north-carolina
ABC News/Wash Post,2020/10/12,2020/10/17,646.0,LV,47.0,49.0,,2020,north-carolina
NY Times/Siena*,2020/10/09,2020/10/13,627.0,LV,37.0,41.0,,2020,north-carolina
Reuters/Ipsos,2020/10/07,2020/10/13,660.0,LV,42.0,46.0,,2020,north-carolina
Monmouth*,2020/10/08,2020/10/11,500.0,LV,44.0,49.0,,2020,north-carolina
WRAL-TV/SurveyUSA,2020/10/08,2020/10/11,699.0,LV,39.0,49.0,,2020,north-carolina
Susquehanna,2020/10/07,2020/10/11,500.0,LV,44.0,46.0,,2020,north-carolina
PPP (D),2020/10/04,2020/10/05,911.0,LV,42.0,48.0,,2020,north-carolina
East Carolina U.,2020/10/02,2020/10/04,1232.0,LV,46.0,45.0,,2020,north-carolina
CNBC/Change Research (D),2020/10/02,2020/10/04,396.0,LV,46.0,50.0,,2020,north-carolina
Reuters/Ipsos,2020/09/29,2020/10/06,693.0,LV,42.0,47.0,,2020,north-carolina
CBS News/YouGov,2020/09/22,2020/09/25,1194.0,LV,38.0,48.0,,2020,north-carolina
UMass Lowell,2020/09/18,2020/09/25,921.0,LV,43.0,49.0,,2020,north-carolina
CNBC/Change Research (D),2020/09/18,2020/09/20,579.0,LV,43.0,48.0,,2020,north-carolina
Civitas/Harper (R)*,2020/09/17,2020/09/20,612.0,LV,38.0,44.0,,2020,north-carolina
Emerson,2020/09/16,2020/09/18,717.0,LV,43.0,49.0,,2020,north-carolina
Reuters/Ipsos,2020/09/11,2020/09/16,586.0,LV,44.0,48.0,,2020,north-carolina
NY Times/Siena*,2020/09/11,2020/09/16,653.0,LV,37.0,42.0,,2020,north-carolina
USA Today/Suffolk*,2020/09/11,2020/09/14,500.0,LV,38.0,42.0,,2020,north-carolina
WRAL-TV/SurveyUSA,2020/09/10,2020/09/13,596.0,LV,40.0,47.0,,2020,north-carolina
CNN*,2020/09/09,2020/09/13,787.0,LV,46.0,47.0,,2020,north-carolina
Trafalgar Group (R)*,2020/09/09,2020/09/11,1046.0,LV,45.0,46.0,,2020,north-carolina
Rasmussen Reports,2020/09/07,2020/09/08,1000.0,LV,44.0,47.0,,2020,north-carolina
CNBC/Change Research (D),2020/09/04,2020/09/06,442.0,LV,44.0,51.0,,2020,north-carolina
Monmouth*,2020/08/29,2020/09/01,401.0,RV,45.0,47.0,,2020,north-carolina
FOX News*,2020/08/29,2020/09/01,722.0,LV,42.0,48.0,,2020,north-carolina
East Carolina U.,2020/08/29,2020/08/30,1101.0,LV,44.0,44.0,,2020,north-carolina
CNBC/Change Research (D),2020/08/21,2020/08/23,560.0,LV,42.0,52.0,,2020,north-carolina
East Carolina U.,2020/08/12,2020/08/13,1255.0,RV,40.0,44.0,,2020,north-carolina
Emerson,2020/08/08,2020/08/10,673.0,LV,42.0,44.0,,2020,north-carolina
CNBC/Change Research (D),2020/08/07,2020/08/09,491.0,LV,43.0,48.0,,2020,north-carolina
Civitas/Harper (R)*,2020/08/06,2020/08/10,600.0,LV,38.0,41.0,,2020,north-carolina
CBS News/YouGov,2020/07/28,2020/07/31,1129.0,LV,39.0,48.0,,2020,north-carolina
CNBC/Change Research (D),2020/07/24,2020/07/26,284.0,LV,40.0,52.0,,2020,north-carolina
NBC News/Marist,2020/07/14,2020/07/22,882.0,RV,41.0,50.0,,2020,north-carolina
CNBC/Change Research (D),2020/07/10,2020/07/12,655.0,LV,42.0,49.0,,2020,north-carolina
PPP (D),2020/07/07,2020/07/08,881.0,RV,39.0,47.0,,2020,north-carolina
CNBC/Change Research (D),2020/06/26,2020/06/28,597.0,LV,41.0,51.0,,2020,north-carolina
East Carolina U.,2020/06/22,2020/06/25,1149.0,RV,41.0,41.0,,2020,north-carolina
PPP (D),2020/06/22,2020/06/23,1230.0,RV,40.0,44.0,,2020,north-carolina
FOX News*,2020/06/20,2020/06/23,1012.0,RV,37.0,39.0,,2020,north-carolina
Gravis,2020/06/17,2020/06/17,631.0,RV,46.0,45.0,,2020,north-carolina
NY Times/Siena,2020/06/08,2020/06/18,653.0,RV,39.0,42.0,,2020,north-carolina
PPP (D),2020/06/02,2020/06/03,949.0,RV,41.0,43.0,,2020,north-carolina
Civitas/Harper (R)*,2020/05/26,2020/05/28,500.0,LV,38.0,36.0,,2020,north-carolina
East Carolina U.,2020/05/07,2020/05/09,1111.0,RV,41.0,40.0,,2020,north-carolina
WRAL-TV/SurveyUSA,2020/04/23,2020/04/26,580.0,LV,39.0,41.0,,2020,north-carolina
PPP (D),2020/04/14,2020/04/15,1318.0,RV,40.0,47.0,,2020,north-carolina
Civitas/Harper (R)*,2020/04/05,2020/04/07,500.0,LV,38.0,34.0,,2020,north-carolina
East Carolina U.,2020/02/27,2020/02/28,1288.0,RV,44.0,42.0,,2020,north-carolina
NBC News/Marist,2020/02/23,2020/02/27,2120.0,RV,43.0,48.0,,2020,north-carolina
Emerson,2019/05/31,2019/06/03,932.0,RV,39.0,46.0,,2020,north-carolina
Rutgers-Eagleton,2019/10/18,2020/10/24,872.0,LV,31.0,61.0,,2020,new-jersey
Emerson,2020/09/04,2020/09/07,500.0,LV,28.0,52.0,,2020,new-jersey
Monmouth,2020/04/16,2020/04/19,635.0,RV,32.0,55.0,,2020,new-jersey
St. Anselm*,2020/10/23,2020/10/26,1018.0,LV,39.0,54.0,,2020,new-hampshire
UNH*,2020/10/20,2020/10/24,864.0,LV,43.0,54.0,,2020,new-hampshire
UMass Lowell,2020/10/16,2020/10/26,757.0,LV,38.0,57.0,,2020,new-hampshire
UNH*,2020/10/09,2020/10/12,899.0,LV,40.0,55.0,,2020,new-hampshire
Boston Globe/Suffolk*,2020/10/08,2020/10/12,500.0,LV,36.0,51.0,,2020,new-hampshire
St. Anselm*,2020/10/01,2020/10/04,1147.0,LV,39.0,53.0,,2020,new-hampshire
Emerson,2020/09/30,2020/10/01,700.0,LV,40.0,55.0,,2020,new-hampshire
UNH*,2020/09/24,2020/09/28,972.0,LV,41.0,54.0,,2020,new-hampshire
UMass Lowell,2020/09/17,2020/09/25,657.0,LV,37.0,56.0,,2020,new-hampshire
UNH*,2020/08/28,2020/09/01,1889.0,LV,36.0,54.0,,2020,new-hampshire
UNH,2020/07/16,2020/07/28,1893.0,LV,35.0,54.0,,2020,new-hampshire
UNH,2020/06/18,2020/06/22,932.0,LV,37.0,50.0,,2020,new-hampshire
UNH,2020/05/14,2020/05/18,788.0,LV,34.0,50.0,,2020,new-hampshire
UNH,2020/02/19,2020/02/25,576.0,RV,28.0,52.0,,2020,new-hampshire
East Carolina U.,2020/10/24,2020/10/25,763.0,LV,49.0,46.0,,2020,south-carolina
NY Times/Siena*,2020/10/09,2020/10/15,605.0,LV,46.0,40.0,,2020,south-carolina
Quinnipiac,2020/09/23,2020/09/27,1123.0,LV,48.0,48.0,,2020,south-carolina
CBS News/YouGov,2020/09/22,2020/09/25,1065.0,LV,45.0,44.0,,2020,south-carolina
Quinnipiac,2020/09/10,2020/09/14,969.0,LV,48.0,48.0,,2020,south-carolina
Quinnipiac,2020/07/30,2020/08/03,914.0,RV,44.0,44.0,,2020,south-carolina
Gravis,2020/07/17,2020/07/17,604.0,LV,48.0,41.0,,2020,south-carolina
NBC News/Marist,2020/02/18,2020/02/21,2382.0,RV,54.0,37.0,,2020,south-carolina
East Carolina U.,2020/01/31,2020/02/02,1756.0,RV,51.0,38.0,,2020,south-carolina
Albuquerque Journal*,2020/10/23,2020/10/29,1180.0,LV,44.0,52.0,,2020,new-mexico
PPP (D)*,2020/09/30,2020/10/01,886.0,LV,41.0,51.0,,2020,new-mexico
Albuquerque Journal*,2020/08/28,2020/09/02,1123.0,LV,40.0,49.0,,2020,new-mexico
PPP (D),2020/06/12,2020/06/13,740.0,RV,34.0,48.0,,2020,new-mexico
Nielson Brothers,2020/10/24,2020/10/28,484.0,RV,56.0,39.0,,2020,south-dakota
Trafalgar Group (R),2021/01/02,2021/01/04,1056.0,LV,49.0,49.0,,2020,georgia
FOX 5 Atlanta/InsiderAdvantage,2021/01/03,2021/01/03,500.0,LV,49.0,49.0,,2020,georgia
WXIA-TV/SurveyUSA,2020/12/16,2020/12/20,600.0,LV,46.0,51.0,,2020,georgia
Emerson,2020/12/14,2020/12/16,605.0,LV,51.0,48.0,,2020,georgia
Trafalgar Group (R),2020/12/23,2020/12/27,1022.0,LV,48.0,50.0,,2020,georgia
FOX 5 Atlanta/InsiderAdvantage,2020/12/21,2020/12/22,500.0,RV,49.0,48.0,,2020,georgia
Trafalgar Group (R),2020/12/14,2020/12/16,1064.0,RV,50.0,48.0,,2020,georgia
FOX 5 Atlanta/InsiderAdvantage,2020/12/14,2020/12/14,500.0,LV,49.0,48.0,,2020,georgia
Trafalgar Group (R),2020/12/08,2020/12/10,1018.0,LV,49.0,49.0,,2020,georgia
Trafalgar Group (R),2020/12/01,2020/12/03,1083.0,LV,47.0,48.0,,2020,georgia
WXIA-TV/SurveyUSA,2020/11/27,2020/11/30,583.0,LV,48.0,50.0,,2020,georgia
FOX 5 Atlanta/InsiderAdvantage,2020/11/16,2020/11/16,800.0,LV,49.0,49.0,,2020,georgia
Remington Research (R),2020/11/08,2020/11/09,1450.0,LV,50.0,46.0,,2020,georgia
NY Times/Siena,2020/10/18,2020/10/20,755.0,LV,46.0,42.0,4.0,2020,kansas
Mason-Dixon,2020/10/12,2020/10/15,625.0,LV,51.0,42.0,4.0,2020,kentucky
CNN,2020/10/23,2020/10/30,907.0,LV,40.0,52.0,3.0,2020,michigan
MIRS/Mitchell Research,2020/10/25,2020/10/27,759.0,LV,43.0,52.0,0.0,2020,michigan
NY Times/Siena*,2020/10/23,2020/10/26,856.0,LV,41.0,49.0,1.0,2020,michigan
NY Times/Siena,2020/10/20,2020/10/25,802.0,LV,48.0,38.0,4.0,2020,texas
Dallas Morning News,2020/10/13,2020/10/20,925.0,LV,42.0,34.0,2.0,2020,texas
NY Times/Siena,2020/09/16,2020/09/21,653.0,LV,43.0,37.0,4.0,2020,texas
Dallas Morning News,2020/08/28,2020/09/02,901.0,LV,39.0,28.0,2.0,2020,texas
Rice Univ./YouGov,2020/08/04,2020/08/13,846.0,RV,44.0,37.0,2.0,2020,texas
CNN,2020/10/23,2020/10/30,901.0,LV,44.0,47.0,2.0,2020,north-carolina
NY Times/Siena,2020/10/23,2020/10/27,1034.0,LV,43.0,46.0,1.0,2020,north-carolina
Civitas/Harper (R),2020/10/22,2020/10/25,504.0,LV,43.0,46.0,1.0,2020,north-carolina
Monmouth,2020/10/08,2020/10/11,500.0,LV,44.0,49.0,0.0,2020,north-carolina
Civitas/Harper (R),2020/09/17,2020/09/20,612.0,LV,38.0,44.0,2.0,2020,north-carolina
